user_id,movie_id,rating
2072,16288,2.5
2774,14077,4.5
1733,18674,4.0
2038,7887,5.0
2342,16100,3.5
363,466,3.0
190,3092,3.5
1924,25628,4.0
1396,8113,4.0
1550,17076,3.0
1460,27031,1.0
597,2482,4.0
251,2828,4.0
650,13350,5.0
1800,15040,2.5
1680,10352,4.0
1042,19450,4.0
2087,15715,4.5
801,2579,3.0
1090,5163,4.0
1301,26477,4.5
2054,14146,3.5
1911,10810,4.0
1266,7345,3.0
162,7984,4.5
2424,16564,3.5
1377,158,3.5
2920,23512,4.0
1571,18908,3.5
476,21124,4.0
2433,20650,3.5
920,18003,3.0
2258,13086,4.0
411,6297,3.0
195,6174,3.5
1642,18161,2.5
933,23205,3.0
500,8626,4.0
1308,24755,2.5
1519,6990,3.5
2207,2395,3.5
2220,23338,3.0
280,8658,3.0
917,6758,4.0
2126,13006,2.5
2892,1223,2.5
305,14594,4.0
1093,18343,3.5
1075,379,2.5
1803,18969,5.0
2129,16813,3.0
1110,16027,3.5
2711,21728,3.0
1380,6090,3.0
947,22255,4.0
1712,18481,3.5
225,15021,4.5
112,6954,4.0
441,4079,4.0
121,20151,3.5
2984,21931,3.5
1273,13373,4.0
2599,5457,4.5
1669,17681,2.5
1342,7188,3.0
347,25049,4.5
1039,1864,1.0
1170,13314,0.5
1460,26085,4.5
1699,4236,3.5
588,7119,3.5
831,6957,3.5
507,21966,1.5
1348,21515,2.5
705,405,3.5
1844,9129,4.0
2098,10901,3.0
984,21251,3.0
230,15329,3.5
638,19624,4.0
683,20422,3.5
125,22556,3.0
1527,11233,4.0
2096,3224,5.0
1770,1875,3.0
2618,26104,4.0
2792,16603,3.5
238,14772,2.5
811,4234,2.0
2592,21276,4.0
812,21696,4.0
574,23339,5.0
2863,795,4.0
349,5111,3.5
2098,24898,3.0
268,15240,3.5
1479,13751,4.0
461,13659,4.0
2662,21062,4.0
154,15472,3.5
2846,1089,3.5
836,21879,3.0
143,23323,2.5
1351,19111,2.5
923,23275,4.0
2987,3826,3.0
2943,15861,4.0
1700,7880,3.0
341,1309,3.0
809,14569,3.0
2292,17896,1.0
2509,27053,1.0
2979,14714,1.5
1258,8115,1.5
882,17372,2.0
471,3009,4.0
51,4248,4.0
1990,4962,2.5
701,6639,3.5
1909,1360,4.0
2311,18760,4.0
2117,5640,3.5
1943,10328,2.0
279,4476,3.5
1171,6781,5.0
576,9393,2.0
2043,13863,3.0
2435,9270,4.0
1954,17455,3.0
221,25270,2.5
168,21941,3.0
2039,1238,4.5
676,20313,3.5
1581,5910,4.0
2304,22007,3.5
832,17009,3.5
1455,11625,3.5
184,19301,3.5
553,7204,3.5
1106,5775,4.0
367,21835,2.0
2092,6513,3.5
665,18101,4.0
111,7781,4.0
2733,15116,4.0
2839,2571,3.5
1056,12966,4.0
117,3365,0.5
661,21702,4.0
1130,3478,4.0
1838,711,3.0
1874,20160,4.0
310,25790,4.0
1197,13793,4.0
1056,19394,3.5
1261,20219,4.0
2627,19656,4.0
1775,25660,4.5
326,10989,4.0
2836,19444,2.5
1681,20333,4.0
2182,14007,4.0
2577,10616,4.0
1348,7791,4.0
1101,24246,4.0
1752,26904,5.0
1456,24944,3.0
2017,17611,3.0
220,4413,4.0
2957,1966,3.0
1995,24190,3.0
584,12693,4.0
1730,8493,2.5
2426,87,3.5
1802,3412,3.5
1255,24390,4.0
2946,10348,4.0
1238,1933,0.5
734,14972,3.0
2105,22908,4.0
2119,9445,3.5
2819,7244,4.5
1394,20765,3.5
1870,5518,4.0
1654,16712,3.0
170,25393,3.0
2329,8170,4.0
1338,16380,3.5
470,4824,4.0
2542,2288,5.0
1478,26108,3.5
375,24007,4.0
1376,21880,3.0
1020,7842,4.5
1997,18160,4.0
2403,1620,3.5
2734,24912,5.0
873,430,3.0
2098,4448,4.5
2985,14061,3.0
839,16638,3.5
2198,24816,3.0
1134,26794,2.0
446,20687,5.0
2023,14580,4.0
2221,24993,4.0
207,10474,3.0
596,12663,1.5
2260,7081,3.5
1587,2822,5.0
942,13927,3.5
1851,17152,3.5
632,14312,3.0
2123,11669,4.0
2992,26432,4.0
1484,9646,3.0
1630,19241,4.0
2054,13014,3.0
2365,3188,4.0
770,6453,3.5
2925,7388,5.0
780,19921,3.0
2886,16524,3.0
2001,25483,4.5
280,1486,3.0
1047,21529,5.0
316,16280,3.0
2379,11888,4.0
1015,16158,5.0
739,14317,5.0
572,14152,3.0
69,7070,3.0
150,22442,4.0
370,3860,3.5
696,10709,3.5
34,14225,3.0
1280,20639,4.5
2079,3933,3.0
637,17286,3.0
587,1716,4.5
1538,26818,4.0
1113,5518,3.5
2340,21342,5.0
112,3156,5.0
1042,22918,5.0
769,20829,3.0
30,755,4.0
2379,22135,4.0
2093,3608,4.0
491,15850,1.5
655,14477,4.0
2505,10397,4.0
1143,18983,3.5
2732,13560,5.0
1552,22599,4.0
2484,10010,4.0
1014,22517,5.0
1912,15170,4.0
494,1698,2.5
117,22927,2.5
2242,7922,4.0
321,400,3.0
2996,4673,4.0
2538,23422,3.5
1048,18707,2.5
393,2950,1.5
742,4368,2.5
777,8469,4.0
2578,2292,5.0
795,19115,1.0
1121,16569,2.5
2840,21064,2.0
936,15624,2.0
1595,3456,3.0
2302,8750,3.0
61,17508,2.0
1728,5485,2.0
1063,22397,0.5
2361,22329,2.0
1666,11540,2.5
1365,11053,2.0
2921,21869,3.0
2783,9898,2.0
1074,15653,3.0
2121,22348,3.0
1937,3655,4.0
633,16400,4.0
2576,8143,3.0
2335,25546,2.0
2113,25055,3.5
2345,6179,2.5
2508,282,2.0
2319,9592,3.0
2816,18962,1.5
2782,23840,1.5
1529,26401,3.5
2379,21748,2.5
1287,17963,1.5
684,1264,2.5
2630,10011,4.0
82,17501,4.0
2216,26468,4.0
2157,20776,2.0
1671,13938,4.0
508,7866,2.5
1395,22540,4.0
615,26203,4.0
1589,7765,4.5
79,16135,5.0
143,4152,5.0
2636,6943,5.0
1959,2737,4.0
2541,17279,2.5
295,20157,3.0
2035,23912,3.0
951,8669,4.0
2943,14950,5.0
1480,23623,3.5
2186,19284,5.0
1440,625,3.0
263,16542,3.5
315,27055,4.5
2439,17971,4.0
28,17763,3.0
2603,1393,4.0
906,24410,5.0
101,2364,3.5
1033,14439,4.0
2981,17015,2.0
2998,13752,3.5
2417,8258,3.5
1257,4533,2.5
2851,17771,5.0
757,12526,3.5
2328,23854,2.5
1502,25105,5.0
159,22808,4.0
1942,19181,5.0
920,3018,4.0
2752,2657,4.5
367,21868,4.0
2818,13391,4.5
632,2396,3.0
1114,24664,3.5
333,17084,4.0
244,21493,4.0
49,22425,4.0
10,15702,4.5
587,693,5.0
2161,2047,4.5
1410,21528,4.0
73,10068,5.0
2335,25156,4.0
1334,6881,3.5
259,24956,2.5
2431,24821,4.0
1524,2835,4.0
1556,14677,4.0
2339,24200,4.5
2085,23544,3.0
506,3270,5.0
983,20572,4.0
911,1788,3.0
2482,25797,3.5
113,22697,3.5
2866,19530,4.0
540,16231,3.0
699,2031,3.0
2449,13894,3.0
2136,24407,3.0
1912,3563,4.0
442,7522,5.0
1818,24469,5.0
1840,14870,4.0
2918,21265,2.5
2437,23327,4.0
727,10412,4.0
468,21502,4.0
2897,19065,5.0
716,10600,4.0
1402,12860,3.5
63,23886,3.5
1381,3801,5.0
2979,16096,1.5
2888,22744,5.0
2934,3565,4.0
2128,9029,4.0
832,468,4.0
67,26351,3.5
165,22713,3.5
382,8515,4.0
919,18052,1.0
2364,15710,3.0
1657,10316,4.0
2291,14263,4.0
1482,9774,4.0
1912,24151,4.0
867,18450,4.0
410,8122,3.0
1538,24108,3.5
960,12458,4.5
1897,11330,3.0
1830,4344,1.0
2268,17792,4.0
2025,23544,2.0
2664,18427,3.5
2000,1609,3.0
1984,14156,4.0
403,7290,4.0
2063,12770,5.0
819,4788,4.0
116,1152,4.0
2375,3943,4.0
2055,13395,4.0
1426,14166,4.0
2811,18034,0.5
1813,11984,4.5
1080,22387,4.0
2011,3285,4.5
2562,3032,3.5
1710,22391,3.0
1068,13652,3.5
1949,23011,3.0
1041,12505,3.5
498,11100,3.5
2910,18471,3.0
708,13124,3.5
1678,18465,4.0
692,5372,3.0
618,24778,3.5
498,19999,4.0
189,26999,5.0
2192,14146,3.0
845,15065,3.0
2073,1491,4.0
42,13122,5.0
1035,8245,3.5
210,3939,3.5
1406,3796,3.5
1792,3953,4.5
2193,5388,4.5
496,10133,4.0
1679,505,4.5
1566,9096,4.0
1811,19756,3.0
1620,6196,4.0
2979,4186,5.0
2969,9389,3.5
26,325,3.5
1751,10060,0.5
2455,5770,3.0
180,720,3.5
1374,9345,4.5
1838,20325,4.0
1335,24439,5.0
2991,9779,3.5
1623,15075,5.0
2687,26790,4.5
1807,22177,4.0
2595,13551,4.5
1686,11837,3.5
1462,8491,5.0
2225,10429,3.5
2266,9765,4.0
594,20779,4.0
2909,12937,4.0
1883,10473,2.0
386,19637,4.0
522,9441,4.0
614,8696,4.0
2729,2971,3.0
710,24183,4.0
1055,25980,4.0
965,22807,3.0
1139,12793,4.5
2667,13942,4.5
1002,26396,5.0
2947,18111,3.0
921,6697,3.0
830,27218,4.5
873,19865,5.0
1430,23534,2.5
2258,23508,5.0
2589,16642,4.5
2218,4311,2.0
1032,7351,4.5
355,6743,3.0
1077,12750,3.5
1882,19087,3.0
1027,25196,4.0
116,9735,3.0
46,25060,4.0
474,14884,4.5
2780,17134,4.0
2107,22786,3.0
2595,14750,3.5
759,5118,4.0
2146,15553,4.0
1991,16004,1.5
2197,24468,3.0
2079,23596,3.5
467,3692,5.0
1117,14659,3.5
1439,16524,3.5
1120,26557,4.5
1214,18241,3.0
1921,9702,2.5
1930,17267,4.0
2197,710,3.5
120,2765,3.0
2585,18480,2.5
928,17464,2.0
156,12601,5.0
217,21576,5.0
1683,1455,3.0
2174,23593,3.0
1187,9997,3.5
2269,16180,3.5
1480,7671,3.5
2161,22171,4.0
1319,4106,3.0
294,23745,4.0
534,19007,4.0
1663,25727,3.0
1212,4911,3.5
302,19587,3.0
369,3406,3.5
811,1838,3.0
1598,25973,3.0
502,24866,4.0
2923,11158,3.0
1737,2402,3.5
1181,25406,4.5
1099,844,4.0
1577,11010,3.0
2406,20990,4.0
1163,26902,2.0
1301,17034,3.5
1282,2861,4.0
1267,6213,4.5
1297,16990,2.5
2826,73,5.0
2466,21867,5.0
180,4168,4.0
2748,13759,2.5
2306,4887,4.5
2453,23879,4.0
1405,16581,4.0
742,14061,3.0
831,20639,2.5
339,665,3.0
2728,11938,4.0
1208,11283,4.0
256,19608,5.0
2272,728,4.0
2234,15006,5.0
2703,13317,3.5
75,10569,4.5
299,229,2.5
1024,4150,4.0
25,22803,3.5
1940,24483,3.0
939,8232,1.5
2098,19876,5.0
1616,2983,3.5
1677,17369,3.0
2111,1684,4.0
837,25729,4.0
1707,20268,4.0
2436,7419,3.0
1895,10963,3.0
995,17550,3.0
2621,7158,4.5
1505,13256,4.0
71,2706,5.0
1520,9033,5.0
851,9236,4.0
2616,494,4.5
2258,451,4.0
1239,22094,4.0
1971,26307,5.0
2571,3146,4.0
854,9166,4.5
2541,12169,3.5
2063,11080,4.5
252,10249,3.0
197,4031,4.0
1066,13723,4.5
1247,7997,2.0
1034,7605,5.0
1989,25523,3.0
2209,20001,0.5
993,4749,3.5
982,11190,4.5
169,9367,4.5
2772,19142,2.5
2580,23880,3.5
1798,12997,4.0
2818,14213,3.5
2531,707,3.5
1050,8668,4.5
2817,25513,4.5
1757,21605,5.0
1155,23875,5.0
2776,18050,3.0
2975,3147,5.0
2455,18610,4.0
442,1746,3.0
362,821,4.0
330,19595,4.5
358,23141,4.0
2816,10109,3.5
628,23448,5.0
1616,20005,5.0
2393,13565,4.5
2019,22050,3.5
1463,4875,5.0
2763,20198,3.5
1808,25310,3.5
2706,3848,3.5
1254,9751,4.0
1291,23328,4.5
1139,20869,4.0
215,3636,5.0
385,3014,4.5
194,11748,4.0
1255,4643,4.0
757,2790,4.5
1844,19722,5.0
25,822,5.0
2088,18287,3.5
1569,22664,4.0
823,9256,3.0
655,4369,4.0
2628,23463,4.5
1483,11696,4.0
802,16435,4.5
1043,1440,3.0
2826,9699,4.5
940,16719,4.0
2727,5796,4.5
1068,21952,3.0
1139,19315,5.0
1206,7282,4.0
2955,8893,3.0
1123,13978,4.5
1253,17,4.0
2848,13377,3.5
1442,2881,3.5
1408,21130,3.5
2276,7262,3.5
1035,25811,2.5
983,5952,4.0
1747,19398,4.5
1520,11622,4.0
199,7760,3.0
2535,17591,4.0
1506,24206,4.5
425,5316,3.5
1537,192,4.0
769,10204,3.0
2387,579,4.0
23,21272,3.5
1806,21500,4.0
1598,5585,3.5
901,26061,3.0
267,1440,4.5
628,11127,5.0
1526,21397,4.5
945,2452,4.0
945,20230,5.0
861,25533,3.0
2453,12367,4.5
1487,3039,4.0
1526,17314,4.5
1897,26429,3.0
103,15652,4.0
1832,27132,3.0
1785,10108,4.0
1050,4509,4.5
1083,14950,5.0
2170,24202,2.5
2927,11224,3.5
1537,21790,3.5
422,23799,3.0
2828,24749,5.0
2582,12172,4.0
1371,124,4.0
2446,19181,4.0
2472,593,5.0
1686,3452,4.0
1947,11453,3.0
2360,18877,4.0
208,8703,5.0
2041,21678,4.0
847,4534,5.0
639,6835,4.0
1671,26522,4.5
2093,17814,5.0
23,6081,5.0
939,1165,4.0
1226,20311,3.0
1229,1544,4.5
1085,9767,3.0
314,26645,4.0
821,20739,4.5
2277,19448,5.0
1352,15540,3.0
537,14002,4.0
2817,23682,2.5
2252,14381,3.5
1776,22823,4.0
2140,8540,3.5
1519,19502,4.0
2161,2362,3.5
1051,167,4.0
722,440,4.0
683,13883,5.0
72,14080,3.5
979,8275,3.0
318,5959,2.5
1572,25620,3.5
1770,14275,3.5
257,7055,1.5
896,12170,4.0
1623,22792,3.5
1605,4218,2.0
189,3430,4.0
1190,11795,4.5
858,6970,3.0
2180,20516,2.5
1839,21636,3.0
2279,7269,4.0
2512,19104,3.0
2573,8776,3.0
521,2414,3.5
1523,21227,3.5
1447,6650,4.5
718,15495,5.0
1732,164,3.5
1919,15187,4.0
1999,4278,3.5
2267,25470,4.5
1714,22756,4.5
1115,8598,5.0
1075,25603,2.5
2345,6091,3.0
2900,2915,4.5
339,24128,4.0
542,26149,3.0
1597,14671,4.5
2467,9168,4.0
2341,21720,3.5
510,25878,4.0
1832,12293,4.0
224,17653,3.0
2898,12488,3.5
561,10413,4.5
760,7664,3.0
2350,13233,3.0
1172,14567,3.0
1711,24136,3.5
2483,18828,4.0
250,27249,5.0
1681,14643,4.0
1766,3393,3.0
2450,8804,3.5
310,11179,4.0
2742,24618,4.0
2089,6270,3.0
1401,18590,4.5
981,19523,3.5
1303,16700,3.5
1172,7012,4.0
1420,19469,4.0
2175,18078,4.0
2356,25992,5.0
1930,11207,4.5
1722,21363,4.0
907,4983,3.5
2030,17679,5.0
993,4153,4.0
2438,14787,2.0
1182,11544,4.0
2794,11253,4.5
885,19421,3.5
1381,12997,5.0
827,20354,4.0
1046,1402,4.0
2659,10428,3.5
666,731,3.0
2197,10343,4.0
2844,20069,4.0
1425,1616,4.0
648,13881,4.0
1470,1553,3.0
2076,2738,4.0
389,25526,5.0
433,8219,5.0
559,313,3.5
1880,8980,3.5
2038,7487,5.0
1324,21495,4.0
83,2858,3.0
1545,1397,5.0
871,565,3.0
1392,1705,3.0
502,2852,4.0
1335,9142,3.0
631,14772,4.0
250,13370,4.5
1853,3908,3.5
1306,860,3.5
1762,11967,4.5
1604,8741,3.5
2800,12198,2.0
2251,21085,4.5
2331,13024,2.5
270,16307,4.0
2350,9716,4.0
983,3865,4.0
1027,9910,4.5
1820,15756,4.5
1152,15266,3.5
2,20626,3.5
2147,5622,4.0
1220,25588,5.0
2746,15107,4.0
677,748,5.0
993,27258,3.5
2331,7316,3.5
2984,18627,4.5
1340,16347,5.0
35,9218,3.5
2302,23782,3.5
1649,23869,3.5
2793,14025,4.5
2808,7804,5.0
2483,10068,5.0
1628,16674,4.0
733,14290,4.0
2030,15214,4.5
451,12271,3.5
2787,18823,4.0
2042,13834,4.0
1708,8823,3.5
1298,3840,4.0
2750,15181,3.0
1315,22497,5.0
2226,197,5.0
1095,20334,3.5
500,24274,4.5
2059,10618,3.5
1970,25736,4.0
572,16665,3.0
1407,17349,4.5
2854,7561,4.0
2989,4795,3.0
1784,2913,4.0
444,20718,3.5
2033,17646,5.0
2264,6871,4.5
2826,12034,5.0
2232,7761,4.0
2670,4532,4.0
1990,6154,3.5
1043,16188,5.0
1919,17948,5.0
1183,15634,3.0
939,23753,4.0
1525,24646,4.0
2740,6471,5.0
1073,24076,5.0
1853,550,3.5
1101,25955,4.0
179,17453,5.0
2277,9043,5.0
2763,8302,4.0
2280,10516,5.0
2612,27231,4.0
142,14128,4.0
710,7883,3.0
2887,5062,4.0
2063,20447,4.5
1236,26852,3.5
1344,14371,2.0
896,5042,4.0
1387,11978,3.0
1406,16343,3.5
774,11875,2.0
1879,19372,5.0
1322,10597,4.0
1091,5189,3.0
136,6815,3.0
1458,10191,3.0
2345,23931,3.0
1447,167,3.5
570,21374,4.0
1934,21396,4.0
2132,6097,2.5
614,1741,3.5
2616,16117,3.0
2966,1096,2.5
1158,9913,3.5
2058,19161,4.0
1290,15249,5.0
1476,15355,3.5
2016,4957,5.0
1362,25401,4.0
2516,9571,3.0
2064,11258,4.0
235,3556,4.0
1071,3471,4.5
2531,9283,5.0
1704,4538,5.0
2913,22849,5.0
2350,2362,4.0
767,22374,4.0
252,9335,5.0
1356,7613,2.0
393,788,4.0
1509,11568,3.0
1681,13454,4.0
1587,24012,3.5
779,19428,1.0
2292,20839,3.5
2597,24248,4.0
1212,22524,3.0
1473,2048,4.5
553,14608,3.0
1003,10695,3.0
329,3818,3.0
1238,25527,5.0
415,8199,2.0
752,14759,2.5
1849,8208,3.0
1397,12211,4.0
1041,7989,0.5
360,21875,2.5
1746,9379,3.0
2974,1,1.0
1024,15445,2.0
759,21751,2.0
1710,18959,3.0
772,19733,3.5
2237,16149,2.5
88,25230,5.0
493,7278,2.5
159,13601,3.0
1882,2063,3.5
2210,11397,4.0
380,18049,5.0
856,20761,2.5
1389,17603,3.0
2193,12842,1.5
672,11212,3.0
2027,1679,3.0
816,1404,2.5
1964,4265,1.0
1394,17001,3.0
1494,13163,3.5
2506,12618,2.0
2223,26655,2.5
1956,6882,4.0
1703,23395,4.0
2965,178,3.5
2862,22560,2.5
1430,16816,4.0
865,5898,3.0
2000,6180,3.0
2686,20654,4.0
2705,21237,3.0
2057,5061,3.0
1313,14266,3.5
193,24080,3.0
1225,15251,3.0
2903,16228,3.0
351,10219,1.0
2666,9832,3.5
2007,18096,4.5
226,22514,3.0
556,23470,1.5
1229,11841,2.5
833,15068,4.0
370,14046,5.0
2942,17472,4.0
1161,25729,3.0
626,14431,3.5
2497,13392,4.5
1691,26572,1.0
366,23156,3.5
2581,12009,4.0
2617,3501,2.0
343,20880,3.0
826,7728,3.5
1697,3589,4.0
2362,6623,5.0
1534,7738,4.0
1212,2455,4.5
2190,24432,4.0
525,12472,0.5
1153,10420,1.0
665,7013,2.0
2377,13823,2.0
1897,9741,2.0
2029,25736,1.0
662,16095,1.5
726,16451,1.5
1322,18406,4.0
2124,22938,3.5
2178,19521,3.0
53,24553,2.5
1242,12213,3.0
202,2128,2.0
2636,14460,2.0
2876,24964,1.5
1428,15744,4.5
2417,19102,2.0
1251,6783,0.5
2577,1307,2.5
2661,3278,3.0
2946,11198,3.5
1684,19256,5.0
1389,4829,3.0
508,14108,2.0
1471,9854,2.0
847,9480,4.0
96,15646,4.0
2434,18943,4.0
2091,1109,3.0
1550,24361,2.5
2886,18737,0.5
1531,23291,4.5
2063,480,3.5
712,4885,5.0
450,3596,3.0
1465,11982,2.0
488,26956,3.0
2413,16710,3.0
982,1272,2.0
2997,11087,2.5
469,25683,2.0
2527,17748,3.0
1655,4248,0.5
1297,15047,1.0
1056,24433,3.0
1632,4939,3.0
186,5704,2.5
810,13880,2.0
1396,7524,2.0
276,26125,3.5
215,11076,3.5
412,816,3.0
1119,4122,2.5
2429,10748,3.0
146,16512,3.5
1628,19629,3.0
75,2747,4.0
2179,24967,1.5
2154,6521,2.0
886,858,4.0
2553,254,1.0
901,6327,4.0
2692,16900,3.5
2590,22605,3.5
2953,12324,3.0
2718,7838,1.5
2505,11465,3.0
1916,18516,2.0
1253,12092,3.5
2413,4418,1.5
2376,11269,3.0
705,7647,3.0
2585,3434,4.5
2773,10374,3.0
497,7780,3.5
2693,13243,3.0
1113,12512,3.5
1314,20210,2.0
290,3009,3.0
1128,3562,2.0
2280,21532,3.5
1139,4507,2.5
131,14785,2.5
192,17567,2.5
2124,9925,3.5
2824,10408,4.5
671,15728,2.5
221,17872,4.0
1013,24744,3.0
1904,20369,5.0
802,21160,5.0
854,3757,4.5
2226,23825,2.0
800,11781,4.5
1504,5925,3.0
926,2282,3.5
965,8724,4.0
511,14422,5.0
2817,24400,4.0
758,24956,3.0
2763,7935,3.5
290,20213,4.0
1511,13297,4.0
1711,9414,3.5
2954,406,4.0
257,22925,3.5
2170,6309,2.5
2078,3030,5.0
2510,3954,3.5
1000,20304,4.0
1232,20813,4.0
1052,6965,4.0
1845,26674,5.0
2710,1794,3.0
2546,12571,4.0
789,23058,3.5
797,9029,4.0
1307,10110,3.0
545,12841,4.0
146,18766,3.5
2950,1415,3.0
2549,20931,4.0
1685,4509,4.5
1133,9236,4.5
2907,13651,3.0
1150,2709,4.5
1065,25276,4.5
1664,9979,4.0
562,21066,5.0
1625,11889,4.0
549,14721,4.0
1954,18827,4.5
2165,14414,3.5
933,20145,2.0
1859,13706,3.5
279,12183,2.5
2232,23001,4.5
876,24350,4.0
2533,53,4.5
2585,8281,2.5
761,16108,2.5
2559,3826,3.0
1323,20524,5.0
544,24372,5.0
1839,9344,3.5
203,24724,5.0
2403,2343,4.5
1039,26422,4.0
2141,8564,1.5
514,4059,1.5
902,19463,4.5
1307,417,5.0
2537,27188,2.5
310,8559,4.0
23,16550,3.5
2966,26479,3.0
1924,2881,3.5
1874,24445,3.0
2736,10117,3.5
2187,22382,5.0
2079,22382,5.0
1507,7296,5.0
268,25773,3.5
364,20968,3.0
676,519,4.0
1567,8643,4.0
2737,24210,4.5
2516,21875,4.0
2906,9412,3.5
1207,6394,4.5
2747,18742,1.5
2761,8155,3.5
470,22084,4.0
929,8138,5.0
2574,20400,3.0
600,18254,5.0
2958,23663,2.0
337,5152,3.5
740,6414,2.0
2360,6022,3.0
1848,8399,5.0
986,19086,4.5
1684,8453,2.5
1894,5068,3.5
1368,21032,4.0
344,22196,3.5
937,6897,4.5
245,13789,3.0
89,18645,4.0
24,3781,3.5
405,24669,3.0
1849,11666,4.5
239,11429,3.5
767,14377,4.0
2389,12821,4.0
1284,19596,4.0
1630,13358,3.5
2559,4573,1.5
2005,2166,3.5
673,1096,3.0
2077,11462,3.5
2342,18622,4.0
2339,19005,4.0
1705,18039,3.5
1376,19047,2.0
215,10766,4.5
2892,26277,4.0
2090,2180,5.0
2818,22742,4.0
1248,4939,3.0
2837,11741,2.5
959,11757,4.0
834,26955,3.5
2351,23258,2.0
1009,11575,3.5
2259,9527,4.5
2862,16515,5.0
1574,24201,4.0
379,4038,4.0
2519,3401,3.0
2383,14942,3.0
1094,61,3.5
1440,21040,2.0
2909,16226,2.5
2818,2683,4.5
443,21974,2.0
2927,23916,3.0
2308,25836,4.0
1161,10967,4.5
2732,12883,5.0
1250,16527,4.0
1306,12244,4.0
1789,14379,3.0
1711,24553,3.0
444,6239,3.5
1392,602,4.5
617,18245,0.5
2904,16236,5.0
2106,19709,3.0
1203,23145,2.0
1769,3250,4.0
820,5538,4.0
636,159,4.0
2377,484,4.0
60,3307,1.5
2617,10985,3.5
152,7581,3.0
1167,769,5.0
379,5193,4.0
391,16805,4.0
868,12873,3.0
835,15238,3.5
780,21115,3.5
1491,25190,5.0
2921,15780,3.5
88,20075,2.0
2872,17114,3.0
652,14803,3.5
1588,17165,4.5
9,15180,3.5
2999,3956,3.5
2365,13557,3.5
2517,23008,4.5
1453,3284,3.5
1784,21586,4.0
2064,909,4.0
235,19385,3.5
1786,4574,3.0
2880,13901,3.0
1438,13388,5.0
1103,16297,5.0
1579,6673,3.0
209,27272,3.0
687,10248,3.5
2030,4667,3.0
1726,3510,3.5
30,23999,5.0
1260,5454,3.5
1227,25808,3.0
2941,23904,5.0
2599,12523,3.0
1610,19391,4.5
2449,10526,2.5
1985,2692,4.0
1802,23507,3.5
2382,11583,3.5
2952,8375,4.0
1593,936,4.0
1978,19050,4.0
2991,9115,4.0
2567,14735,5.0
378,177,4.0
219,21192,3.5
1501,1680,4.0
152,24411,4.0
1908,396,3.5
2179,7266,2.5
58,11280,4.0
1053,18955,3.0
1862,795,4.0
1354,23677,3.0
2021,13577,3.0
1699,11515,2.5
374,7923,4.5
1929,22589,3.0
371,94,4.0
244,724,3.0
1267,5632,5.0
2731,10344,4.5
2481,7222,4.0
819,4863,3.5
1185,7809,4.0
2856,16313,4.0
251,1834,4.0
472,10014,5.0
607,9546,3.5
2470,14429,4.0
2275,13485,4.5
1913,12666,3.0
2389,10443,4.5
1715,16333,4.0
2693,23172,2.5
1914,8208,4.0
2779,12085,2.5
35,17505,3.0
2162,18900,2.5
1755,3369,4.0
1249,9429,3.0
320,25999,2.0
2506,4003,3.0
642,9900,3.0
2190,4583,3.0
489,17907,2.0
1058,4328,3.0
2077,7026,2.0
2727,2747,1.5
2742,22598,2.5
654,24176,3.0
569,7267,2.5
62,5428,2.0
1229,282,2.0
2719,16456,1.0
2386,10344,3.0
132,18134,1.5
2523,15307,0.5
83,17142,2.0
1899,15237,2.5
596,26257,4.0
780,14561,2.0
2125,22252,3.0
2921,4004,3.0
2235,14339,2.5
865,13120,2.5
595,19814,1.5
597,8828,3.0
1602,18381,4.5
2387,7469,1.5
21,2986,3.0
2508,20694,1.5
2455,14516,3.5
1097,10489,2.0
864,18873,2.5
282,23151,2.5
2027,16690,3.0
979,9719,3.5
2804,8021,4.5
2340,26942,3.0
831,1296,4.5
22,18803,3.5
943,15635,3.0
605,12429,5.0
2740,12518,4.5
873,4600,5.0
1844,17458,4.5
2481,12024,5.0
1758,763,4.5
2354,8170,5.0
1383,9254,4.0
380,24127,4.0
1429,17472,4.0
1277,11852,3.0
48,5252,2.0
2671,16562,4.5
2818,12397,5.0
2221,13509,4.0
2965,4949,3.5
2076,21984,3.0
1737,3684,4.0
2900,7429,4.5
2662,15708,4.0
1950,1752,2.0
2798,13211,4.5
1602,17736,5.0
1726,7069,4.5
296,15464,5.0
2399,12111,4.0
386,7036,4.5
8,4077,3.5
2726,884,3.5
562,19257,4.0
2524,19778,3.5
531,1937,3.0
2605,4875,4.0
436,5716,5.0
533,25515,3.0
364,1170,4.0
1902,14275,4.0
1481,19233,5.0
508,881,5.0
438,2384,3.0
2629,13007,4.0
2926,5727,3.5
1854,23541,5.0
82,8377,4.0
755,11285,4.5
1999,18703,2.0
488,23215,4.0
175,21423,5.0
908,4211,4.0
823,8377,4.5
1624,12919,4.0
2719,15313,3.5
2699,5666,3.0
1571,26776,2.0
2103,25006,3.5
1049,3592,3.0
1512,12891,3.5
2606,20931,1.0
1233,8222,2.5
1107,5920,4.0
2765,23470,5.0
2654,3572,4.0
2473,16111,3.0
615,11906,4.5
273,25163,3.5
1620,9868,3.5
717,9392,4.0
1822,20603,2.0
1510,26617,2.0
1197,24915,3.0
1800,13752,3.0
1112,18269,0.5
1523,18842,2.5
1697,5480,2.5
637,19672,3.5
2094,2769,2.5
234,11337,4.0
867,7189,3.5
2922,3733,3.0
183,19577,3.0
2288,4563,4.5
1117,25015,3.0
189,15765,3.0
